id,run no.,batch_size,train_k,train_n,ch_conv,l_hidden,dropout,nan_mode,class_importance,lr,all_best_val_runs,all_test_runs
"train(k)[1200, 1200, 800, 160]__batch128_model[16, 128, 128][64, 16]_None_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,128.0,"[1200, 1200, 800, 160]",,"[16, 128, 128]","[64, 16]","[0.6000000000000001, 0.4]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  47.52, tss: [  62.82   43.27   58.91   25.08],hss2: [  66.63   43.16   51.39   34.15] cm: [[671, 263, 61, 2], [84, 686, 290, 3], [1, 125, 556, 19], [0, 1, 96, 34]])","Metric(avg tss:  36.38, tss: [  49.97    8.91   41.67   44.96],hss2: [  52.95   12.59   17.10    2.99] cm: [[228580, 7272, 5672, 2500], [22627, 5611, 11767, 7075], [364, 237, 2443, 2075], [0, 0, 208, 199]])"
"train(n)[1600, 600, 400, 80]__batch128_model[16, 16, 32][32, 8]_avg_do[0.4, 0.0]_lr[0.01]_multi",0,128.0,,"[1600, 600, 400, 80]","[16, 16, 32]","[32, 8]","[0.4, 0.0]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  60.95, tss: [  76.41   39.51   48.79   79.10],hss2: [  74.70   39.43   47.40   44.62] cm: [[1354, 209, 34, 1], [89, 311, 162, 26], [1, 69, 242, 106], [0, 2, 10, 64]])","Metric(avg tss:  37.79, tss: [  48.95    2.75    8.54   90.91],hss2: [  54.09    4.46    6.25    3.25] cm: [[261479, 1580, 3767, 7416], [26000, 1700, 5507, 17502], [419, 98, 648, 4524], [0, 0, 1, 544]])"
"train(k)[800, 1200, 600, 120]__batch128_model[128, 64, 16][16, 16]_0_do[0.2, 0.2]_lr[0.01]_multi",0,128.0,"[800, 1200, 600, 120]",,"[128, 64, 16]","[16, 16]","[0.2, 0.2]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  19.87, tss: [  29.81   14.64   16.00   19.02],hss2: [  37.16   14.34   14.11   25.11] cm: [[235, 373, 139, 0], [32, 800, 384, 10], [0, 317, 258, 24], [0, 51, 43, 24]])","Metric(avg tss:  17.30, tss: [  15.10   -4.05   17.46   40.71],hss2: [   5.77   -1.88    2.01   21.42] cm: [[42044, 162198, 69882, 118], [134, 27790, 22125, 660], [0, 2561, 2602, 526], [0, 301, 20, 224]])"
"train(n)[400, 600, 400, 120]__batch128_model[16, 128, 16][16, 16]_0_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[400, 600, 400, 120]","[16, 128, 16]","[16, 16]","[0.4, 0.6000000000000001]",0,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  7.35, tss: [  18.29    4.40    6.73    0.00],hss2: [  24.03    4.18    5.31    0.00] cm: [[82, 182, 161, 0], [11, 280, 275, 0], [0, 188, 205, 0], [0, 60, 76, 0]])","Metric(avg tss:  8.57, tss: [  17.73    8.19    8.35    0.00],hss2: [   7.00    5.18    0.60    0.00] cm: [[52982, 97530, 123730, 0], [891, 22300, 27518, 0], [14, 2552, 3123, 0], [0, 289, 256, 0]])"
"train(n)[1600, 1200, 200, 40]__batch1024_model[128, 16, 32][32, 32]_avg_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,1024.0,,"[1600, 1200, 200, 40]","[128, 16, 32]","[32, 32]","[0.6000000000000001, 0.0]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  51.34, tss: [  66.59   43.13   59.46   36.19],hss2: [  66.25   43.75   35.99   43.51] cm: [[1282, 302, 23, 0], [189, 756, 263, 3], [0, 45, 127, 9], [0, 6, 20, 15]])","Metric(avg tss:  33.64, tss: [  50.13    3.79   19.54   61.09],hss2: [  53.87    5.88   11.89    2.41] cm: [[258995, 3927, 4428, 6892], [24818, 2656, 7226, 16009], [415, 129, 1318, 3827], [0, 0, 168, 377]])"
"train(k)[1200, 1200, 600, 80]__batchNone_model[32, 64, 16][16, 8]_None_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,,"[1200, 1200, 600, 80]",,"[32, 64, 16]","[16, 8]","[0.6000000000000001, 0.0]",,,0.01,"Metric(avg tss:  45.88, tss: [  62.83   31.55   50.66   38.47],hss2: [  61.88   33.11   44.23   26.54] cm: [[771, 129, 63, 10], [268, 509, 273, 33], [6, 108, 356, 53], [0, 4, 33, 27]])","Metric(avg tss:  45.88, tss: [  61.47   26.76   59.60   35.69],hss2: [  45.58   22.45   20.03    6.13] cm: [[188874, 46864, 7135, 1151], [8325, 21603, 14871, 2281], [56, 869, 3442, 752], [0, 3, 253, 151]])"
"train(n)[800, 900, 200, 120]__batch128_model[64, 64, 64][32, 32]_0_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,128.0,,"[800, 900, 200, 120]","[64, 64, 64]","[32, 32]","[0.2, 0.6000000000000001]",0,,0.01,"Metric(avg tss:  5.50, tss: [  13.37    8.63    0.00    0.00],hss2: [  15.68    7.92    0.00    0.00] cm: [[118, 673, 0, 0], [19, 898, 0, 0], [0, 198, 0, 0], [0, 114, 0, 0]])","Metric(avg tss:  8.65, tss: [  17.60   17.01    0.00    0.00],hss2: [   6.93    6.00    0.00    0.00] cm: [[52342, 221900, 0, 0], [840, 49869, 0, 0], [9, 5680, 0, 0], [0, 545, 0, 0]])"
"train(n)[400, 600, 400, 120]__batch128_model[16, 64, 32][32, 8]_0_do[0.2, 0.0]_lr[0.01]_multi",0,128.0,,"[400, 600, 400, 120]","[16, 64, 32]","[32, 8]","[0.2, 0.0]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  44.80, tss: [  58.63   25.52   39.35   55.70],hss2: [  60.73   27.76   30.15   49.79] cm: [[274, 42, 94, 0], [89, 213, 309, 15], [2, 33, 302, 49], [0, 1, 38, 59]])","Metric(avg tss:  40.57, tss: [  50.96   18.27   44.96   48.08],hss2: [  30.84   18.44    4.99   16.37] cm: [[173469, 33758, 66917, 98], [6964, 15434, 27098, 1213], [39, 360, 4206, 1084], [0, 0, 279, 266]])"
"train(k)[800, 900, 400, 120]__batch1024_model[128, 64, 64][8, 0]_None_do[0.2, 0.4]_lr[0.01]_multi",0,1024.0,"[800, 900, 400, 120]",,"[128, 64, 64]","[8, 0]","[0.2, 0.4]",,,0.01,"Metric(avg tss:  31.01, tss: [  64.97   37.96   21.10    0.00],hss2: [  67.78   35.84   24.75    0.00] cm: [[472, 183, 10, 0], [73, 662, 70, 0], [2, 244, 98, 0], [0, 64, 36, 0]])","Metric(avg tss:  14.81, tss: [  29.37   22.13   10.69   -2.93],hss2: [  19.34   27.13    2.48   -0.04] cm: [[156252, 10197, 31066, 46509], [17956, 12846, 7174, 9104], [279, 2514, 1222, 1104], [0, 143, 198, 66]])"
"train(k)[800, 900, 800, 80]__batch128_model[16, 64, 32][8, 8]_0_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[800, 900, 800, 80]",,"[16, 64, 32]","[8, 8]","[0.0, 0.6000000000000001]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  41.13, tss: [  67.90   30.75   65.86    0.00],hss2: [  66.36   34.05   58.33    0.00] cm: [[645, 101, 54, 0], [215, 356, 307, 0], [8, 63, 721, 0], [0, 0, 82, 0]])","Metric(avg tss:  4.51, tss: [   9.62  -22.75   31.16    0.00],hss2: [   3.54  -19.17    1.53    0.00] cm: [[27363, 72317, 174562, 0], [203, 1539, 48967, 0], [0, 0, 5689, 0], [0, 0, 545, 0]])"
"train(n)[800, 1200, 400, 160]__batch128_model[64, 128, 64][32, 32]_None_do[0.6000000000000001, 0.0]_lr[0.01]_multi",0,128.0,,"[800, 1200, 400, 160]","[64, 128, 64]","[32, 32]","[0.6000000000000001, 0.0]",,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  56.72, tss: [  66.85   29.12   42.11   88.80],hss2: [  63.49   29.86   34.57   52.28] cm: [[623, 90, 27, 2], [266, 436, 298, 91], [2, 41, 204, 100], [0, 1, 2, 125]])","Metric(avg tss:  46.43, tss: [  63.86   25.53   44.41   51.90],hss2: [  49.48   23.17   15.47    5.00] cm: [[196311, 38852, 7305, 1556], [8700, 19466, 14464, 4450], [26, 614, 2659, 1820], [0, 0, 185, 222]])"
"train(n)[400, 600, 800, 40]__batchNone_model[128, 64, 32][32, 32]_avg_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,,,"[400, 600, 800, 40]","[128, 64, 32]","[32, 32]","[0.2, 0.6000000000000001]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  11.12, tss: [  18.88    4.47   15.35    5.76],hss2: [  18.30    5.26   15.42    1.33] cm: [[149, 62, 94, 87], [143, 100, 245, 104], [127, 90, 409, 181], [7, 3, 26, 13]])","Metric(avg tss:  6.97, tss: [  13.64  -10.88   26.04   -0.92],hss2: [   5.78   -7.92    1.91   -0.28] cm: [[71779, 86326, 114819, 1318], [6269, 10179, 32875, 1386], [780, 495, 4071, 343], [90, 0, 455, 0]])"
"train(k)[400, 600, 800, 120]__batchNone_model[32, 16, 128][64, 32]_0_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,,"[400, 600, 800, 120]",,"[32, 16, 128]","[64, 32]","[0.4, 0.6000000000000001]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  55.16, tss: [  69.00   12.00   58.18   81.48],hss2: [  60.63   15.40   54.78   71.99] cm: [[327, 12, 54, 0], [206, 81, 316, 5], [7, 5, 730, 42], [0, 0, 17, 90]])","Metric(avg tss:  1.65, tss: [   6.42   -0.00   19.52  -19.34],hss2: [   2.31   -0.01    1.05   -0.20] cm: [[18449, 12, 169188, 86593], [175, 0, 34159, 16375], [0, 0, 4673, 1016], [0, 0, 479, 66]])"
"train(k)[400, 900, 400, 120]__batch128_model[32, 64, 16][64, 8]_None_do[0.2, 0.4]_lr[0.01]_multi",0,128.0,"[400, 900, 400, 120]",,"[32, 64, 16]","[64, 8]","[0.2, 0.4]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  34.13, tss: [  52.04   39.12   45.34    0.00],hss2: [  58.42   39.23   40.92    0.00] cm: [[162, 121, 8, 0], [46, 611, 165, 0], [1, 128, 249, 0], [0, 20, 75, 0]])","Metric(avg tss:  24.13, tss: [  35.95   11.81   48.78    0.00],hss2: [  25.00   12.48    6.70    0.00] cm: [[167950, 28510, 47564, 0], [16993, 11163, 18924, 0], [302, 1146, 3671, 0], [0, 45, 362, 0]])"
"train(k)[800, 1200, 200, 160]__batchNone_model[16, 128, 16][16, 8]_0_do[0.2, 0.4]_lr[0.01]_multi",0,,"[800, 1200, 200, 160]",,"[16, 128, 16]","[16, 8]","[0.2, 0.4]",0,,0.01,"Metric(avg tss:  23.04, tss: [  38.30   17.25    9.39   27.24],hss2: [  40.94   17.30    7.84   14.19] cm: [[419, 238, 42, 140], [172, 586, 188, 198], [3, 104, 43, 54], [0, 65, 20, 70]])","Metric(avg tss:  28.63, tss: [  33.81   25.52    3.54   51.65],hss2: [  20.46   19.10    1.78    1.35] cm: [[165400, 64316, 10875, 33651], [14468, 25090, 5722, 5429], [622, 2707, 492, 1868], [0, 179, 17, 349]])"
"train(n)[400, 900, 200, 120]__batch1024_model[64, 32, 32][32, 8]_avg_do[0.4, 0.2]_lr[0.01]_multi",0,1024.0,,"[400, 900, 200, 120]","[64, 32, 32]","[32, 8]","[0.4, 0.2]",avg,,0.01,"Metric(avg tss:  64.09, tss: [  68.76   48.92   45.01   93.68],hss2: [  63.80   47.69   43.90   70.69] cm: [[314, 67, 4, 0], [156, 597, 110, 39], [2, 57, 116, 43], [0, 0, 1, 114]])","Metric(avg tss:  42.45, tss: [  65.93   37.86   42.84   23.17],hss2: [  47.02   29.04   18.46    4.23] cm: [[210312, 56794, 5861, 1275], [6105, 29781, 12015, 2808], [19, 1694, 2756, 1220], [0, 52, 358, 135]])"
"train(n)[800, 1200, 400, 120]__batchNone_model[16, 64, 128][64, 8]_0_do[0.4, 0.0]_lr[0.01]_multi",0,,,"[800, 1200, 400, 120]","[16, 64, 128]","[64, 8]","[0.4, 0.0]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  24.44, tss: [  37.12   14.24   29.11   17.28],hss2: [  35.11   14.74   18.04   23.18] cm: [[479, 110, 178, 0], [338, 287, 557, 9], [92, 21, 301, 25], [14, 0, 86, 23]])","Metric(avg tss:  23.56, tss: [  33.36   10.49   37.26   13.12],hss2: [  21.47   11.32    4.32    9.43] cm: [[176904, 30466, 66807, 65], [16326, 10881, 23035, 467], [1338, 287, 3697, 367], [72, 3, 397, 73]])"
"train(n)[400, 1200, 200, 120]__batchNone_model[32, 16, 128][8, 16]_None_do[0.2, 0.6000000000000001]_lr[0.01]_multi",0,,,"[400, 1200, 200, 120]","[32, 16, 128]","[8, 16]","[0.2, 0.6000000000000001]",,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  9.62, tss: [  22.15   12.18    0.41    3.72],hss2: [  30.24   14.70    0.72    6.32] cm: [[83, 273, 0, 0], [16, 1070, 2, 5], [0, 182, 1, 3], [0, 91, 0, 4]])","Metric(avg tss:  6.94, tss: [   7.79    9.15  -14.71   25.52],hss2: [   3.05    3.87   -2.77    3.64] cm: [[32789, 165121, 44962, 1152], [2902, 36261, 4860, 3057], [70, 3942, 122, 985], [0, 295, 1, 111]])"
"train(k)[1200, 300, 800, 80]__batch128_model[32, 128, 128][16, 16]_0_do[0.0, 0.0]_lr[0.01]_multi",0,128.0,"[1200, 300, 800, 80]",,"[32, 128, 128]","[16, 16]","[0.0, 0.0]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  65.20, tss: [  76.51   27.74   72.62   83.93],hss2: [  76.57   33.62   70.84   55.23] cm: [[994, 69, 81, 5], [114, 107, 106, 7], [7, 18, 672, 92], [0, 0, 10, 77]])","Metric(avg tss:  8.99, tss: [  17.90   -1.41   19.62   -0.14],hss2: [   7.57   -1.89    1.90   -0.00] cm: [[73234, 16894, 88607, 95507], [4980, 2351, 21460, 21918], [33, 69, 3046, 2541], [0, 0, 348, 197]])"
"train(k)[1200, 600, 800, 160]__batchNone_model[32, 128, 64][8, 16]_0_do[0.4, 0.0]_lr[0.01]_multi",0,,"[1200, 600, 800, 160]",,"[32, 128, 64]","[8, 16]","[0.4, 0.0]",0,,0.01,"Metric(avg tss:  30.55, tss: [  40.83   19.62   37.11   24.65],hss2: [  41.20   16.34   39.36   32.37] cm: [[743, 375, 57, 2], [163, 289, 136, 2], [148, 221, 399, 33], [35, 32, 52, 42]])","Metric(avg tss:  26.26, tss: [  46.99   15.67   33.66    8.74],hss2: [  29.17   10.66    9.52    6.77] cm: [[176568, 83332, 14295, 47], [8721, 23386, 18149, 453], [1033, 1858, 2484, 314], [153, 215, 128, 49]])"
"train(k)[1600, 600, 400, 40]__batchNone_model[128, 32, 128][16, 16]_None_do[0.4, 0.0]_lr[0.01]_multi",0,,"[1600, 600, 400, 40]",,"[128, 32, 128]","[16, 16]","[0.4, 0.0]",,,0.01,"Metric(avg tss:  39.83, tss: [  51.02   33.87   55.81   18.61],hss2: [  50.68   33.97   51.35   28.82] cm: [[1024, 233, 59, 0], [175, 286, 106, 1], [69, 44, 218, 2], [6, 0, 20, 6]])","Metric(avg tss:  21.19, tss: [  26.04    3.39   45.15   10.16],hss2: [  24.52    5.41   23.73    0.19] cm: [[205159, 1601, 2916, 34348], [29095, 1920, 8853, 7212], [1359, 123, 2522, 1115], [73, 2, 232, 100]])"
"train(k)[400, 300, 800, 160]__batch1024_model[32, 128, 128][16, 8]_avg_do[0.2, 0.0]_lr[0.01]_multi",0,1024.0,"[400, 300, 800, 160]",,"[32, 128, 128]","[16, 8]","[0.2, 0.0]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  23.58, tss: [  28.40   15.20   25.49   25.24],hss2: [  36.86   20.54   24.75   33.88] cm: [[116, 29, 248, 1], [13, 56, 234, 1], [0, 14, 746, 23], [0, 0, 114, 42]])","Metric(avg tss:  6.73, tss: [   9.98   -7.48   33.28   -8.88],hss2: [   4.01   -6.89    6.37   -0.06] cm: [[54868, 55022, 31877, 132475], [5558, 6189, 19648, 19314], [153, 190, 2800, 2546], [0, 0, 339, 206]])"
"train(k)[400, 900, 200, 40]__batch1024_model[128, 16, 16][32, 0]_0_do[0.0, 0.0]_lr[0.01]_multi",0,1024.0,"[400, 900, 200, 40]",,"[128, 16, 16]","[32, 0]","[0.0, 0.0]",0,,0.01,"Metric(avg tss:  44.54, tss: [  51.61   40.54   14.94   71.05],hss2: [  57.69   41.62   19.53   23.72] cm: [[234, 178, 5, 4], [43, 727, 44, 55], [1, 105, 40, 65], [0, 2, 4, 23]])","Metric(avg tss:  35.13, tss: [  31.79   15.94   20.98   71.80],hss2: [  13.98    6.62   19.11    9.08] cm: [[90392, 181446, 1306, 1098], [667, 41329, 4150, 4563], [0, 2374, 1290, 2025], [0, 67, 74, 404]])"
"train(n)[1200, 1200, 600, 40]__batchNone_model[64, 16, 32][64, 32]_0_do[0.2, 0.2]_lr[0.01]_multi",0,,,"[1200, 1200, 600, 40]","[64, 16, 32]","[64, 32]","[0.2, 0.2]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  69.04, tss: [  72.44   44.92   70.31   88.48],hss2: [  72.49   46.79   61.52   55.67] cm: [[980, 175, 25, 1], [192, 693, 304, 15], [4, 57, 516, 37], [0, 0, 4, 37]])","Metric(avg tss:  13.57, tss: [  16.61    9.08   41.18  -12.60],hss2: [   6.53    5.80    3.90   -0.33] cm: [[51105, 96918, 84850, 41369], [1154, 22388, 26883, 284], [0, 1385, 4304, 0], [0, 61, 484, 0]])"
"train(k)[800, 600, 800, 120]__batch128_model[16, 128, 64][64, 32]_0_do[0.2, 0.2]_lr[0.01]_multi",0,128.0,"[800, 600, 800, 120]",,"[16, 128, 64]","[64, 32]","[0.2, 0.2]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  48.66, tss: [  72.30   29.36   58.11   34.87],hss2: [  74.97   34.26   50.80   40.53] cm: [[637, 85, 112, 0], [60, 213, 310, 4], [0, 34, 687, 38], [0, 0, 79, 46]])","Metric(avg tss:  45.91, tss: [  62.20    8.33   61.02   52.11],hss2: [  38.12    7.09    8.93   21.35] cm: [[181240, 57545, 35391, 66], [2203, 14657, 32918, 931], [13, 172, 4670, 834], [0, 0, 258, 287]])"
"train(n)[400, 900, 600, 120]__batch128_model[16, 16, 128][16, 8]_avg_do[0.2, 0.2]_lr[0.01]_multi",0,128.0,,"[400, 900, 600, 120]","[16, 16, 128]","[16, 8]","[0.2, 0.2]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  53.51, tss: [  72.50   49.90   53.47   38.18],hss2: [  74.31   50.59   49.74   41.31] cm: [[289, 83, 6, 0], [64, 593, 232, 7], [1, 100, 468, 48], [0, 0, 76, 53]])","Metric(avg tss:  41.23, tss: [  54.71   11.47   41.68   57.04],hss2: [  54.64   15.35   16.50    4.18] cm: [[252729, 11216, 6756, 3541], [21053, 7896, 13666, 8094], [271, 297, 2732, 2389], [0, 0, 211, 334]])"
"train(n)[800, 900, 400, 40]__batchNone_model[64, 128, 128][32, 16]_avg_do[0.6000000000000001, 0.4]_lr[0.01]_multi",0,,,"[800, 900, 400, 40]","[64, 128, 128]","[32, 16]","[0.6000000000000001, 0.4]",avg,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  39.46, tss: [  68.49   31.86   57.48    0.00],hss2: [  66.44   33.14   47.95    0.00] cm: [[665, 92, 23, 0], [219, 438, 267, 0], [9, 91, 308, 0], [0, 6, 22, 0]])","Metric(avg tss:  39.52, tss: [  63.37   29.92   64.81    0.00],hss2: [  50.13   27.37   19.46    0.00] cm: [[225529, 38379, 10334, 0], [10680, 22377, 17652, 0], [64, 1440, 4185, 0], [0, 39, 506, 0]])"
"train(k)[1200, 300, 600, 160]__batch128_model[64, 16, 16][16, 8]_avg_do[0.0, 0.6000000000000001]_lr[0.01]_multi",0,128.0,"[1200, 300, 600, 160]",,"[64, 16, 16]","[16, 8]","[0.0, 0.6000000000000001]",avg,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  37.37, tss: [  77.79    0.00   71.71    0.00],hss2: [  77.87    0.00   59.46    0.00] cm: [[1075, 0, 113, 0], [123, 0, 166, 0], [12, 0, 612, 0], [0, 0, 150, 0]])","Metric(avg tss:  34.44, tss: [  61.06    0.00   76.71    0.00],hss2: [  54.53    0.00   11.10    0.00] cm: [[241636, 0, 32606, 0], [15277, 0, 35432, 0], [126, 0, 5563, 0], [0, 0, 545, 0]])"
"train(n)[1600, 300, 600, 80]__batchNone_model[64, 32, 64][16, 16]_0_do[0.4, 0.4]_lr[0.01]_multi",0,,,"[1600, 300, 600, 80]","[64, 32, 64]","[16, 16]","[0.4, 0.4]",0,"[0.1, 0.1, 0.4, 0.4]",0.01,"Metric(avg tss:  30.76, tss: [  62.28    0.00   61.31   -0.55],hss2: [  59.53    0.00   56.62   -0.16] cm: [[1174, 0, 80, 313], [112, 0, 144, 52], [16, 0, 471, 130], [0, 0, 71, 17]])","Metric(avg tss:  29.15, tss: [  42.77    0.00   61.79   12.02],hss2: [  36.77    0.00   16.26    0.31] cm: [[227818, 0, 11816, 34608], [22641, 0, 21789, 6279], [307, 0, 4110, 1272], [1, 0, 409, 135]])"
"train(k)[800, 600, 800, 40]__batch128_model[16, 32, 32][32, 0]_avg_do[0.4, 0.4]_lr[0.01]_multi",0,128.0,"[800, 600, 800, 40]",,"[16, 32, 32]","[32, 0]","[0.4, 0.4]",avg,,0.01,"Metric(avg tss:  47.22, tss: [  67.19   36.24   71.07   14.39],hss2: [  68.35   39.80   66.01   21.11] cm: [[596, 113, 74, 0], [122, 284, 213, 0], [6, 41, 726, 7], [0, 0, 29, 5]])","Metric(avg tss:  39.42, tss: [  65.90   11.42   79.29    1.07],hss2: [  45.27   10.69   13.31    1.81] cm: [[203942, 45137, 25153, 10], [4793, 13974, 31879, 63], [28, 122, 5517, 22], [0, 0, 539, 6]])"
"train(n)[800, 1200, 600, 160]__batch128_model[128, 32, 32][32, 0]_avg_do[0.0, 0.4]_lr[0.01]_multi",0,128.0,,"[800, 1200, 600, 160]","[128, 32, 32]","[32, 0]","[0.0, 0.4]",avg,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  66.08, tss: [  69.66   43.67   56.56   94.40],hss2: [  71.02   44.54   51.62   71.22] cm: [[616, 169, 17, 2], [136, 733, 303, 37], [0, 94, 419, 74], [0, 0, 2, 158]])","Metric(avg tss:  47.00, tss: [  63.53   17.87   58.20   48.40],hss2: [  41.43   13.85   14.00   10.14] cm: [[193575, 65261, 14489, 917], [4017, 20945, 23512, 2235], [1, 468, 3980, 1240], [0, 0, 274, 271]])"
"train(n)[1600, 1200, 200, 40]__batch1024_model[16, 32, 32][8, 16]_None_do[0.2, 0.4]_lr[0.01]_multi",0,1024.0,,"[1600, 1200, 200, 40]","[16, 32, 32]","[8, 16]","[0.2, 0.4]",,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  41.68, tss: [  69.92   54.70   36.36    5.76],hss2: [  69.79   53.88   35.16    5.39] cm: [[1122, 279, 2, 0], [136, 909, 95, 19], [0, 86, 67, 12], [0, 14, 13, 2]])","Metric(avg tss:  35.38, tss: [  46.70   14.27   45.50   35.03],hss2: [  52.11   19.58   21.45    4.27] cm: [[232426, 6056, 3817, 1725], [25089, 8126, 10265, 3600], [452, 1292, 2579, 796], [0, 113, 143, 151]])"
"train(k)[400, 900, 600, 120]__batch1024_model[32, 32, 16][64, 32]_None_do[0.4, 0.6000000000000001]_lr[0.01]_multi",0,1024.0,"[400, 900, 600, 120]",,"[32, 32, 16]","[64, 32]","[0.4, 0.6000000000000001]",,,0.01,"Metric(avg tss:  43.59, tss: [  68.67   47.03   58.65    0.00],hss2: [  69.33   47.47   51.62    0.00] cm: [[265, 80, 11, 0], [80, 537, 218, 0], [2, 83, 419, 0], [0, 0, 83, 0]])","Metric(avg tss:  33.93, tss: [  49.27    7.06   79.40    0.00],hss2: [  51.84   10.03   21.47    0.00] cm: [[227531, 7741, 8752, 0], [22748, 4817, 19515, 0], [383, 168, 4568, 0], [0, 0, 407, 0]])"
"train(k)[1200, 900, 600, 40]__batch128_model[32, 32, 64][16, 32]_0_do[0.0, 0.2]_lr[0.01]_multi",0,128.0,"[1200, 900, 600, 40]",,"[32, 32, 64]","[16, 32]","[0.0, 0.2]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  65.25, tss: [  70.13   41.52   71.00   78.34],hss2: [  70.58   44.54   62.03   41.68] cm: [[964, 170, 58, 4], [157, 458, 255, 10], [1, 22, 510, 59], [0, 0, 7, 30]])","Metric(avg tss:  2.42, tss: [   4.29   -2.62   15.39   -7.36],hss2: [   1.52   -4.00    0.72   -0.11] cm: [[12038, 7855, 188915, 65434], [55, 91, 46841, 3722], [0, 0, 5004, 685], [0, 0, 470, 75]])"
"train(n)[800, 1200, 600, 160]__batch128_model[16, 128, 16][16, 16]_0_do[0.0, 0.0]_lr[0.01]_multi",0,128.0,,"[800, 1200, 600, 160]","[16, 128, 16]","[16, 16]","[0.0, 0.0]",0,,0.01,"Metric(avg tss:  44.33, tss: [  57.21   38.32   32.78   49.02],hss2: [  62.51   37.45   35.91   49.18] cm: [[473, 292, 5, 0], [84, 996, 162, 15], [0, 285, 246, 55], [0, 38, 33, 76]])","Metric(avg tss:  41.32, tss: [  49.36   36.31   30.19   49.44],hss2: [  27.70   19.44   22.90   22.88] cm: [[157317, 115213, 1655, 57], [4527, 39804, 5705, 673], [32, 2997, 1849, 811], [0, 109, 164, 272]])"
"train(n)[1600, 900, 600, 160]__batch1024_model[64, 16, 64][16, 8]_0_do[0.2, 0.4]_lr[0.01]_multi",0,1024.0,,"[1600, 900, 600, 160]","[64, 16, 64]","[16, 8]","[0.2, 0.4]",0,"[0.2, 0.2, 0.3, 0.3]",0.01,"Metric(avg tss:  64.23, tss: [  76.08   39.78   67.29   73.76],hss2: [  76.07   42.91   59.44   70.81] cm: [[1463, 166, 33, 2], [184, 427, 243, 6], [5, 71, 456, 45], [0, 0, 39, 120]])","Metric(avg tss:  7.04, tss: [  11.42   -6.80   23.49    0.04],hss2: [   4.25   -4.90    1.65    0.00] cm: [[32011, 85155, 120646, 36430], [144, 12171, 33691, 4703], [0, 1066, 4039, 584], [0, 165, 311, 69]])"
"train(k)[800, 900, 200, 80]__batch128_model[32, 32, 64][64, 0]_0_do[0.4, 0.0]_lr[0.01]_multi",0,128.0,"[800, 900, 200, 80]",,"[32, 32, 64]","[64, 0]","[0.4, 0.0]",0,"[0.1, 0.1, 0.2, 0.6]",0.01,"Metric(avg tss:  61.71, tss: [  62.80   43.21   46.32   94.52],hss2: [  63.56   43.90   35.94   65.46] cm: [[616, 162, 40, 6], [135, 534, 158, 38], [1, 41, 107, 37], [0, 0, 1, 85]])","Metric(avg tss:  7.24, tss: [   6.27  -15.87   11.17   27.38],hss2: [   2.25   -8.53    4.10    0.23] cm: [[17635, 138978, 16210, 101419], [90, 17246, 8275, 25098], [0, 836, 1065, 3788], [0, 77, 104, 364]])"
